url,organizer,description,summary
https://program.arendalsuka.no/event/user-view/20376,ArrangørNORCE Norwegian Research Centre,Er klimatilpasning mulig uten å ofre naturen?,"Om arrangementetKlimaet blir varmere, våtere og villere. Styrtregn og flom blir en stadig større trussel mot bygder, byer og landbruksjord. For å begrense konsekvensene må vi tilpasse oss. Samtidig trenger verden mer fornybar energi, som norske elver tilbyr rikelige mengder av.Både klimatilpasning og kraftproduksjon innebærer naturinngrep. Vi former omgivelsene våre, slik at flommer og styrtregn kan finne sin vei mot havet uten å rive med seg bygninger og infrastruktur, og vi demmer opp og kanaliserer vann vekk fra sitt naturlige løp for å omdanne det til kraft.Betyr det at vi må ofre naturen for å tilpasse oss klimaendringene?Naturen kan faktisk hjelpe oss. Klimatilpasning trenger ikke å gå på bekostning av et sårbart naturmangfold, dersom det gjøres på riktig måte.Vi samler et knippe forskere og politikere for å dele kunnskap og diskutere hvordan klimatilpasning og hensyn til naturen kan gå hånd i hånd.Stikkord: Klimatilpasning, kraft, vassdragsvern og flom, naturbaserte løsninger"
https://program.arendalsuka.no/event/user-view/20377,ArrangørNORCE Norwegian Research Centre,Hva skjer når kunstig intelligens brukes som saksbehandler?,"Om arrangementetHva skjer med relasjonen mellom innbyggerne og myndighetene når det offentlige bruker kunstig intelligens til å ta avgjørelser som gjelder enkeltmennesker?Vil innbyggerne ha tillit til at de får rettferdig behandling?Hvordan kan innbyggerne medvirke til akseptabel/legitim bruk av kunstig intelligens i det offentlige?Og hva mener norske  innbyggere om bruk av kunstig intelligens i det offentlige når de har fått mulighet til å diskutere temaet og høre på ekspertene? Forskere har deltatt i å se på kunstig intelligens brukt i sykmeldingssystemet til NAV og i integreringsrutinene til asylsøkerne.  Med utgangspunkt i casene tas debatten.Stikkord: kunstig intelligens, innbyggermedvirkning, tillit, integrering"
https://program.arendalsuka.no/event/user-view/20378,"ArrangørNORCE Norwegian Research Centre, Bjerknessenteret, Arendalsuka UNG",Klimaforskning med lego og tegneserier,"Om arrangementetFakta fra klimaforskningen tar mange former, og er mer enn skremmende og dramatiske nyhetsoppslag. Hvordan snakker vi om vår tids største utfordring uten å skape klimaangst?I NORCE og Bjerknessenteret jobber vi med å tilpasse kunnskapen også for barn og ungdom, gjennom tegneserier, fotonoveller, bruk av duplofigurer og spill og samarbeid tett med skolene.Bli med på verdenspremieren på tegneserien om Antarktis og verdens kaldeste vann.Stikkord: klima, ungdom, håp, formidling.Vi har nå kun 40 plasser igjen her. Kontakt Gunn Janne hvis du vil komme hit, så vet du at du/dere får plass."
https://program.arendalsuka.no/event/user-view/20379,"ArrangørNORCE Norwegian Research Centre, Nasjonalt Kompetansesenter for Legevaktmedisin",Kan legevakten drives smartere?,"Om arrangementetAkutt syke trenger hjelp NÅ og legevaktene har i Norge vært svaret på dette. Men legevaktene sliter nå med driften.60 % av legearbeidet utføres av fastleger, men de mener de har for mange oppgaver og ønsker ikke å jobbe hele døgnet. Hver 3. legevakt mangler sykepleiere.Oppgavene i alle deler av helsetjenesten øker, vi får flere eldre, med flere komplekse sykdommer samtidig som vi mangler personell. Derfor må vi jobbe smartere. En fungerende primærhelsetjeneste er en avgjørende premiss for at spesialisthelsetjenesten skal fungere. Hvordan løser vi dette?Vi vil på dette arrangementet se på nye løsninger for drift av norske legevakter, og drøfte overføringsverdi til resten av kommunehelsetjenesten."
https://program.arendalsuka.no/event/user-view/20380,ArrangørHovedorganisasjonen Virke,Styres arbeidslivspolitikken fra Stortinget eller EU? Skal fagbevegelsen overta myndighetsoppgaver?,"Om arrangementetDe siste årene har det vært flere eksempler på at Stortinget og norske myndigheter har måttet endre regelverk de har vedtatt som følge av forpliktelser Norge har gjennom EØS-avtalen. Blant eksemplene finner vi NAV-skandalen og eksport av trygdeytelser.På tilsynsområdet er det nå åpnet for kollektiv søksmålsrett forfagforeninger for påstått ulovlig innleie, en tilsynsoppgave som tidligere har ligget til Arbeidstilsynet. Regjeringen har videre åpnet for å innføre kollektiv søksmålsrett også på flere områder, for eksempel for midlertidige ansettelser. Skal fagforeningene overta tilsynsoppgaver, og hvilke problemstillinger reiser i så fall dette?Virke tar debatten og inviterer sentrale politikere til å debattere disse og andre sentrale spørsmål i arbeidslivspolitikken."
https://program.arendalsuka.no/event/user-view/20381,ArrangørNorsk takst,Bærekraftige boliger,"Om arrangementetDet oppdaterte EU-direktivet om energiytelsen til boliger er ventet vedtatt av EU parlamentet i løpet av 2023 og kommer til å integreres i norsk lov gjennom EØS-regelverket. Konsekvensen er at vi skal heve energieffektiviteten til boligene våre betydelig i årene som kommer.Vi inviterer til diskusjon og debatt rundt hva norske myndigheter må gjøre for å tilrettelegge for mere energieffektive boliger og hvordan vi skal svare ut direktivet? Hvordan kan takstingeniørene bidra til å kartlegge dagens boliger og foreslå de mest effektive grepene?..................Norsk takst er bransjeorganisasjonen for takstingeniører og organsiserer om lag 90 prosent av alle takstingeniører i Norge. Gjennom avhendingsloven som trådte i kraft i 2022, er takstingeniører inne som bygningssakskyndige i alle boligsalg i Norge. Det gir oss en unik innsikt i tilstanden til Norske boliger."
https://program.arendalsuka.no/event/user-view/20382,"ArrangørSamfunnsbedriftene brann og redning, Brannmenn mot kreft",Hjelp! Vi må bygge ny brannstasjon.  Veileder for byggeprosessen,Om arrangementetMange kommuner har dårlige og mangelfulle brannstasjoner som ikke tilfredsstiller krav til sikkert og trygt arbeidsmiljø. Da må man enten rehabilitere eller bygge nytt. Mange kommuner opplever både krav og prosess som utfordende. Derfor har Brannmenn mot kreft utviklet en veileder med gode råd for hva man bør tenke på og ha på plass for bla og tilfredsstille kravene til ren og skitten sone. Veilederen presenteres i samarbeid med Samfunnsbedriftene brann og redning
https://program.arendalsuka.no/event/user-view/20383,"ArrangørGRID Arendal, NTNU/Nature in your Face",Mens vi drukner i plast...,"Om arrangementetDETTE ARRANGEMENTET ER NÅ FULLBOOKETVerden drukner i plast. I 2024 skal det lages ny internasjonal plastikk-traktat som skal hjelpe med å løse utfordringen med plastforurensning. Men mens vi venter, hvordan løser vi utfordringene her og nå? Hvilken rolle kan ungdommen spille? Og hvordan ville de ha løst utfordringen med plast?På 2 timer vil vi utfordre ungdomm til å finne løsninger på et problem som kan syns nesten uløselig. Hvordan blir vi kvitt al plasten vi omgir oss med? Og hva med det plast som allerede er i naturen, i vårt blod og i havet?Visjons workshop; sammen med «Nature In Your Face” inviterer GRID-Arendal til et arbeidsverksted, hvor ungdommen selv skal finne løsningene på plastikk-problemet!Kan Arendal gjøre havet plastikk fritt?Partner: Nature in your face:https://www.ntnu.edu/web/psychology/niyfDr Erica Löfström, forsker ved NTNUNature In Your Face bruker forstyrrende klimaendringskommunikasjon for å påvirke samfunnet.Dette arrangementet passer godt for elever i ungdomskolen og videregående skole.På grunn av plassbegrensning og logistikk, krever dette arrangementet påmelding. Send en e-post tilmaria.moksness@arendalsuka.nofor å melde deg på. Du får svar på e-post om du får plass."
https://program.arendalsuka.no/event/user-view/20385,"ArrangørBetongfokus, RIF - Rådgivende Ingeniørers Forening","""Vannet går""  - mer ekstremvær i vente, hvordan ruste oss for en våtere fremtid?","Om arrangementetKlimaendringene fører til mer ekstremvær. Og med stadig økende nedbør og intense nedbørsepisoder i vente, står vi ovenfor store utfordringer. Stat, fylke og kommune har i dag ikke et regelverk som sikrer at overvann, oversvømmelse og flom håndteres slik at vi beskytter samfunnet mot skader. I juni la regjeringen fram meldingen«Sammen for et klimarobust samfunn».I denne meldingen er behovet for å finne løsninger for sikker behandling av overvann løftet fram som svært viktig.Riksrevisjonen kom i fjor med alvorlig kritikk til myndighetenes arbeid med klimatilpasning, og Rådgivende Ingeniører sinState of the Nation rapportpåpeker at med stadig økende nedbør og intense nedbørsepisoder i vente, står avløpssektoren ovenfor store utfordringer.Kommunene er i førstelinja i møte med konsekvensene av klimaendringene. Og forebygging er langt billigere enn å reparere skadene.Sentrale utfordringer som vi ønsker å adressere:Hva er suksesskriteriene til for at kommunene skal kunne gjennomføre effektiv klimatilpassing?Hvilke hindringer er det i dag i forvaltningen for effektiv håndtering av overvann?Hvilke innovative løsninger for overvannshåndtering kan inngå i myndighetenes verktøykasse?Bidragsyterne i seminaret er landets fremste forskere og rådgivere samt utførende entreprenører som har tatt i bruk innovative løsninger får å håndtere overvann i et villere of våtere klima.Innledende korte presentasjoner fra:Liv Kari Skudal Hansteen, RIF: «Vi har et stort etterslep i kommunenes arbeid med klimatilpassing og overvannshåndtering»Edvard Sivertsen, SINTEF Community: Hvilke løsninger for overvannshåndtering er utviklet de siste årene og hva er erfaringene?»Ingebjørg Hovland Evang, Multiconsult: «Dette er suksesskriteriene som må til for at kommunene skal kunne gjennomføre effektiv håndtering av overvann»Hugo Kind: «Stavanger kommune - slik håndtere vi overvann»Tuva Rønnes,Skanska: «Slik bygger ivaretar vi overvann i våre prosjekter»Ellen Heieren Schumann, Asak Miljøstein: «Slik ivaretar vi overvann i urbant miljø- noen praktiske eksempler»I en panelsamtale i etterkant av presentasjonen har vi invitert politikere til å være med.Stortingsrepresentant Rune Støstad(Ap) fra kommunal- og forvaltningskomiteen har bekreftet deltakelse.Programmet varer kl 1400-1500 med tid for etterfølgende samtaler.Arrangører erRIF - Rådgivende Ingeniørers Forening og bransjeforeningen Betongfokus"
https://program.arendalsuka.no/event/user-view/20386,ArrangørVirke Gravferd,"Begrav meg gjerne, men ikke i en gymsal!","Om arrangementetDen norske kirke har kirker i alle landets kommuner som kan benyttes til gravferdsseremonier for kirkens medlemmer. I mange kommuner er det også gravkapell. Kapellene kan brukes av alle tros- og livssyn, men de er ofte mindre lokaler og mange har kristen symbolikk.Medlemstallet i Den norske kirke synker, mens medlemsmassen i andre tros- og livssynssamfunn øker. En stadig større andel av befolkningen er ikke tilknyttet noe tro- og livssynssamfunn. En økende andel av gravferdsseremoniene foregår derfor etter andre ordninger enn Den norske kirkes og antallet vil fortsette å stige. I svært mange kommuner mangler det egnede seremonirom for disse seremoniene som blant annet omfatter de livssynsåpne seremoniene.Virke gravferd representerer 95% av landets gravferdsbyråer. Disse virksomhetene erfarer at mangelen på egnede seremonirom er en stor belastning for etterlatte, og kan i noen tilfeller påvirke valget av gravferdsform. Hva kan gjøres på kort og lang sikt for å sikre gode og verdige seremonirom for alle uavhengig av tro og livssyn?"
https://program.arendalsuka.no/event/user-view/20388,ArrangørNordisk Ministerråd,Mat for helse og miljø - treffer de nordiske næringsanbefalingene?,"Om arrangementetVi bør spise mer grønt og mindre kjøtt for både helsen og klimaets skyld. For første gang handler de nordiske næringsanbefalingene både om hvilken mat som er bra for helsen – og for miljøet. Spørsmålene er mange, og debatten ualminnelig skarp.Hvilken ny kunnskap finns om matens helseeffekter og hvordan det vi spiser påvirker miljø og klima? Hvor mye bør man spise av hvilke matvarer? Og hvordan vil Norge følge opp med nye kostråd?Nordisk Ministerråd inviterer til samtale og dialog om tematikken.FaktaDe nordiske næringsanbefalingene er resultatet av et fem år langt arbeid, som har involvert cirka 400 forskere fra ulike fagfelt. Rapporten er det nordiske samarbeidets største og mest leste, og ligger til grunn for de nasjonale kostrådene i Norden og i Baltikum. Andre land i ulike deler av verden, lar seg også inspirere. Rapporten ble lansert i Reykjavik 20. juni."
https://program.arendalsuka.no/event/user-view/20390,ArrangørKS Kommunenes organisasjon,Forskningsfrokost: 2050 – å navigere i en usikker tid.,"Om arrangementetBasert på eksisterende kunnskap og i samskaping med ulike aktører i og utenfor kommunesektoren, har KS identifisert nasjonale og globale utviklingstrekk, som gir scenarier for 2050.  Resultatet beskriver ulike fremtider i 2050 og hvilke konsekvenser disse kan få for kommunesektoren.Hvordan kan kommuner og fylkeskommuner ruste seg for langsiktig utvikling som gir robuste samfunn?Vi presenterer innholdet i scenariene og diskuterer hvordan man med scenarier som metode kan planlegge under usikkerhet."
https://program.arendalsuka.no/event/user-view/20391,ArrangørNordisk Ministerråd,"Isen smelter i Arktis, hva gjør vi? Bli med på spektakulær VR-reise","Om arrangementetDette arrangementet er nå fullbooket.Klimaendringene skjer raskere på Svalbard og i Arktis enn noe annet sted i verden. Nordisk samarbeid, som er den formelle betegnelsen på Nordisk Ministerråd og Nordisk Råd, inviterer sammen med ekspedisjonen Barba til å oppleve en seilas helt utenom det vanlige til Arktis gjennom VR-briller.Etterpå snakker vi sammen om opplevelsen og om myndighetene, bedrifter, du og jeg kan gjøre for naturen og klimaet i vår hverdag.OBS. Krever påmelding til marban@norden.org.Din deltakelse er først bekreftet når du har fått e-post om dette."
https://program.arendalsuka.no/event/user-view/20392,"ArrangørNORCE Norwegian Research Centre, CGER, GCE NODE, SINTEF, GTML",Bergvarme – den ubrukte skattkisten med fornybar energi,"Om arrangementetFordelene med bergvarme er utrolig mange. Bergvarme er en stabil energikilde som ikke gir arealkonflikt, den påvirkes ikke av vær og vind, er tilgjengelig ved behov, gjør det mulig med energilagring mellom sesonger og den gir ingen ekstra kostnader når den er installert.Bergvarmen er usynlig i landskapet, men også usynlig i de offentlige statistikkene. Teknologien er moden, den sikrer lokal forsyningssikkerhet og kan frigi mye strøm på kort tid.Bergvarme er også en gavepakke for generasjonene fremover. Så hvorfor tar vi den ikke i bruk? Det skal vi diskutere på dette arrangementet."
